"report-def-0-rfile"
"Iteration" "report-def-0"
("Iteration" "report-def-0" "report-def-0(instantaneous values)")
634 -0.8782543888818989 -0.8782519861494847
635 -0.87825309423905 -0.8782514350985475
636 -0.8782499832947948 -0.8782465286363456
637 -0.8782476669595994 -0.8782450371438986
638 -0.8782436332586419 -0.878239333995675
639 -0.8782405199339807 -0.8782371886623623
640 -0.8782358817252766 -0.878231122517786
641 -0.8782323867320012 -0.8782288490158485
642 -0.8782276397781951 -0.8782229478009442
643 -0.8782242731830183 -0.8782210227322561
644 -0.8782198872296023 -0.8782156911556002
645 -0.8782170711369887 -0.8782144995231034
646 -0.878213420226765 -0.8782100700015848
647 -0.8782115019262267 -0.8782099362539854
648 -0.8782091070204231 -0.8782073148056924
649 -0.8782084764453998 -0.8782081782765147
650 -0.8782072059286999 -0.878206124703886
651 -0.8782075445089319 -0.8782083305463886
652 -0.8782074152077389 -0.8782077903729358
653 -0.8782091267518858 -0.8782112593363265
654 -0.8782103374729822 -0.8782119627096779
655 -0.878213181769965 -0.8782163232638842
656 -0.8782152115190494 -0.8782173485835795
657 -0.8782188273508438 -0.8782228102050612
658 -0.8782215679475088 -0.8782245450538791
659 -0.8782258330784983 -0.8782301439765484
660 -0.8782288051671169 -0.8782317264709167
661 -0.878232943155873 -0.8782369590201475
662 -0.8782356407451747 -0.8782382367444532
663 -0.8782391292438243 -0.8782421919668659
664 -0.8782411616986967 -0.878243056384765
665 -0.8782438955148111 -0.8782464381927961
666 -0.8782453520024672 -0.8782465614298344
667 -0.8782473871920352 -0.8782491619534688
668 -0.878248020807267 -0.8782483390384915
669 -0.8782492183628926 -0.8782501540967111
670 -0.8782489781553368 -0.8782484413308008
671 -0.878249427083702 -0.8782496858235873
672 -0.8782484502757523 -0.8782472236728618
673 -0.8782483915421065 -0.878248265129864
674 -0.8782468890778663 -0.8782451784308666
675 -0.8782463976439748 -0.8782457493711876
676 -0.878244453088172 -0.8782424314624558
677 -0.8782437411119459 -0.8782430425021881
678 -0.8782418174636416 -0.8782399784262745
679 -0.8782413393432291 -0.8782409971012185
680 -0.8782398036799526 -0.8782384355123587
681 -0.8782398307830385 -0.8782400597355322
682 -0.8782388822172486 -0.8782381514038488
683 -0.8782395660978509 -0.8782404871541659
684 -0.8782393068352933 -0.8782392819478593
685 -0.8782406974521534 -0.8782423232544291
686 -0.8782411331099452 -0.8782417941275412
687 -0.8782431827813445 -0.878245430962057
688 -0.8782442090020764 -0.8782454019166251
689 -0.8782467313109817 -0.8782493610542569
690 -0.878248098254646 -0.87824953179305
691 -0.8782508058823649 -0.8782535247997817
692 -0.8782522267161257 -0.8782536235555392
693 -0.87825485495482 -0.8782574165091331
694 -0.8782560836809878 -0.8782572109782851
695 -0.8782584054847953 -0.8782605889669616
696 -0.8782592189168943 -0.8782598568054302
697 -0.8782609061805084 -0.8782622727691276
698 -0.878261037700705 -0.8782609835275511
699 -0.8782621428662644 -0.8782631723021084
700 -0.8782617622388272 -0.8782611308868161
701 -0.8782622234549851 -0.8782623671760247
702 -0.8782609970100056 -0.8782594929671698
703 -0.8782606667380185 -0.8782601400708551
704 -0.8782586741145354 -0.8782563893055754
705 -0.8782575822350928 -0.878256217328842
706 -0.8782548463663845 -0.87825193246473
707 -0.8782532046971929 -0.8782514642980006
708 -0.8782501507554277 -0.8782470555035463
709 -0.8782483599150465 -0.8782465599435864
710 -0.8782452871865636 -0.8782422461125519
711 -0.8782435802582933 -0.8782419347187355
712 -0.8782408020189174 -0.8782382252254587
713 -0.8782394522396109 -0.878238196774632
714 -0.8782369709965637 -0.8782344909895938
715 -0.8782358829798939 -0.8782349611754492
716 -0.8782338061626422 -0.8782319663228767
717 -0.8782333467363558 -0.8782331127107343
718 -0.8782319754320614 -0.8782308472625666
719 -0.8782321849010765 -0.8782325947299219
720 -0.8782313674217375 -0.8782306602727172
721 -0.8782321229222022 -0.8782331137639607
722 -0.8782318971776157 -0.8782319174961627
723 -0.8782332949806831 -0.8782348536819196
724 -0.8782335757861587 -0.8782339561803878
725 -0.8782352864133052 -0.8782370493776022
726 -0.8782357482788509 -0.8782362392785563
727 -0.8782375432031569 -0.8782393409533061
728 -0.8782380168030294 -0.8782384701772197
729 -0.8782397533837436 -0.8782414490206989
730 -0.8782401004250368 -0.8782403820771857
731 -0.8782416137935547 -0.8782430102827733
732 -0.8782416844856354 -0.8782416610969411
733 -0.8782429545060043 -0.8782441921382924
734 -0.8782428801179855 -0.8782427871187168
735 -0.8782437377833056 -0.8782442340929016
736 -0.8782430564710585 -0.8782421482015511
737 -0.8782434411554689 -0.8782439411719482
738 -0.8782425999107342 -0.878241710358697
739 -0.8782429744278155 -0.878243271752795
740 -0.8782419384885508 -0.8782408333541539
741 -0.8782421250909233 -0.8782422701658148
742 -0.8782409756220094 -0.8782398233460537
743 -0.8782411498261181 -0.8782413559664798
744 -0.8782400894463714 -0.8782390890265749
745 -0.8782404430016113 -0.8782408840117735
746 -0.8782396329698225 -0.8782389258711136
747 -0.8782403034571297 -0.8782411004884965
748 -0.8782398541876598 -0.8782395362033635
749 -0.8782409264789809 -0.8782421427450769
750 -0.8782408930491812 -0.8782410001990973
751 -0.8782423912477771 -0.8782440307991518
752 -0.8782427743954995 -0.8782432921882436
753 -0.878244666773298 -0.8782466773324932
754 -0.8782454012520549 -0.8782462342354223
755 -0.8782475717468952 -0.8782498036727644
756 -0.8782485040710156 -0.8782494743048546
757 -0.8782507776349879 -0.8782530549273394
758 -0.8782517343395417 -0.8782526737864261
759 -0.8782539515340044 -0.8782561258882425
760 -0.8782547828736975 -0.8782555489464187
761 -0.878256803937025 -0.8782587369764087
762 -0.8782573696490686 -0.8782578230243734
763 -0.8782589238960227 -0.8782602116872811
764 -0.8782590919252006 -0.8782592410639422
765 -0.8782602406848522 -0.8782612693033283
766 -0.8782601241896862 -0.8782598622017832
767 -0.8782608555115812 -0.8782614350296266
768 -0.8782602303562642 -0.8782593938373775
769 -0.8782605020473526 -0.8782606772750486
770 -0.8782594237707708 -0.8782582001998812
771 -0.8782594152834745 -0.8782593683754885
772 -0.8782579621540774 -0.8782563178868572
773 -0.8782575751992457 -0.8782570393353866
774 -0.8782556906124901 -0.8782537146152213
775 -0.8782550376462307 -0.8782543589880788
776 -0.8782530449401084 -0.8782510612170197
777 -0.8782524020584493 -0.878251785970244
778 -0.8782505575102332 -0.8782488253434305
779 -0.8782500615471157 -0.8782495733276672
780 -0.8782482751017261 -0.8782464266340757
781 -0.8782477884415058 -0.8782473653627694
782 -0.8782463142663772 -0.8782451508022818
783 -0.8782463215859201 -0.8782464485927044
784 -0.8782452507648745 -0.8782441528996325
785 -0.8782453996694511 -0.8782455975160121
786 -0.8782443364878819 -0.8782432590479964
787 -0.8782446626741304 -0.878245131458378
788 -0.8782438547214712 -0.8782431736580341
789 -0.8782445365055275 -0.8782453044001653
790 -0.8782439907358262 -0.8782434941492745
791 -0.8782448264125268 -0.8782456806881358
792 -0.8782443542698339 -0.8782438879720867
793 -0.8782452067448228 -0.8782460515742411
794 -0.8782447154179612 -0.8782442067075509
795 -0.8782455175955793 -0.8782462945049411
796 -0.8782449483494693 -0.8782443438359112
797 -0.878245649973417 -0.8782463115793936
798 -0.8782449595938445 -0.8782442233662238
799 -0.8782455289760495 -0.8782460519825261
800 -0.878244699761675 -0.87824382393627
801 -0.8782451292836017 -0.8782455119320035
802 -0.8782441669802825 -0.8782431650725688
803 -0.8782444796466503 -0.878244761935373
804 -0.8782434368698474 -0.878242383601595
805 -0.8782437109016109 -0.8782439871678592
806 -0.8782426790106402 -0.8782416662624608
807 -0.8782430048057271 -0.878243360986856
808 -0.8782420635546178 -0.8782411634145314
809 -0.8782425130234289 -0.8782430146688945
810 -0.8782417235062484 -0.8782409924353145
811 -0.8782423523874727 -0.8782430500582039
812 -0.8782417613927452 -0.8782412416847121
813 -0.8782426109965149 -0.8782435412466238
814 -0.8782422501848828 -0.8782419676233074
815 -0.8782433410580849 -0.8782445143043186
816 -0.878243216966817 -0.8782431689728202
817 -0.8782445397722163 -0.8782459360395051
818 -0.8782446317624553 -0.8782447902750357
819 -0.8782461520427073 -0.8782477298135763
820 -0.8782464155935673 -0.878246726692085
821 -0.8782480690223733 -0.8782497505614537
822 -0.8782484222381254 -0.8782487894608324
823 -0.8782501125584128 -0.8782517976529471
824 -0.8782504568910249 -0.87825078355929
825 -0.8782520920879828 -0.8782536950517061
826 -0.8782523425495695 -0.8782525490377072
827 -0.8782538468687949 -0.8782552965169657
828 -0.8782539328253419 -0.878253952921347
829 -0.8782551400389164 -0.8782561706784304
830 -0.8782549681938114 -0.8782547809816506
831 -0.8782560622396022 -0.8782572350587191
832 -0.8782558525626198 -0.8782555416474837
833 -0.8782566286533945 -0.8782571092539742
834 -0.8782559057369962 -0.8782550663095243
835 -0.8782563671149609 -0.8782569257813777
836 -0.8782555390249236 -0.8782546249838626
837 -0.8782559234797489 -0.878256219674
838 -0.878254845057449 -0.8782536905144779
839 -0.8782550071983316 -0.8782551114065106
840 -0.8782537599483318 -0.8782524779240001
841 -0.8782538078405485 -0.8782538341911281
842 -0.8782524953855707 -0.8782511740415773
843 -0.8782525128150024 -0.8782525302122951
844 -0.8782511998162907 -0.878249895194993
845 -0.8782512418984828 -0.8782513002881537
846 -0.8782499749507021 -0.8782487293689528
847 -0.8782500821626158 -0.8782502168307342
848 -0.8782488944480904 -0.8782477371445772
849 -0.8782490945435812 -0.8782493296554252
850 -0.8782480095634179 -0.8782469618902442
851 -0.8782483197874743 -0.878248667816746
852 -0.8782473445330364 -0.8782464038921122
853 -0.8782477558150318 -0.8782481957362298
854 -0.8782468671066459 -0.8782460016915886
855 -0.8782473462327048 -0.8782478412702891
856 -0.8782465074731149 -0.8782456794574602
857 -0.8782470185503737 -0.8782475349233646
858 -0.8782461968906375 -0.8782453762910805
859 -0.8782467119144267 -0.8782472245288276
860 -0.8782458828665761 -0.8782450477798133
861 -0.8782463807928043 -0.8782468700697645
862 -0.8782455258534329 -0.8782446597107131
863 -0.8782459918421166 -0.8782464457458644
864 -0.8782451014012311 -0.8782441987471082
865 -0.8782455321805885 -0.8782459520487853
866 -0.8782446103825118 -0.8782436803516346
867 -0.8782450158299689 -0.8782454150894795
868 -0.8782440775117436 -0.8782431370941094
869 -0.8782444765175064 -0.878244877368923
870 -0.8782435482707966 -0.8782426303493501
871 -0.8782439766355608 -0.8782444221884015
872 -0.8782431007304048 -0.878242249653455
873 -0.878243602185519 -0.8782441347146929
874 -0.8782428172041697 -0.8782420672443539
875 -0.8782434245972062 -0.8782440718325643
876 -0.8782427556574414 -0.8782421278953985
877 -0.8782434887464582 -0.878244266511404
878 -0.8782429495741523 -0.8782424543156466
879 -0.8782438176407686 -0.8782447320952474
880 -0.8782434122881501 -0.8782430504535484
881 -0.8782444136211446 -0.8782454583146305
882 -0.8782441341652243 -0.8782438937274865
883 -0.8782452537048853 -0.878246409072531
884 -0.8782450793966968 -0.8782449353900651
885 -0.878246289632028 -0.8782475244334804
886 -0.8782461900598152 -0.8782461103558924
887 -0.8782474568692962 -0.8782487358185079
888 -0.8782473944822579 -0.8782473372723657
889 -0.8782486734612093 -0.8782499472927466
890 -0.8782485987533272 -0.8782485116948617
891 -0.8782498405504086 -0.8782510626636095
892 -0.8782497079895206 -0.8782495496100833
893 -0.8782508732163313 -0.8782520073752937
894 -0.8782506475556556 -0.8782503856815823
895 -0.878251706312685 -0.8782527258811716
896 -0.8782513622379241 -0.8782509751510109
897 -0.8782522948647203 -0.8782531835619708
898 -0.8782518178526573 -0.878251294844983
899 -0.8782526158528996 -0.8782533691517381
900 -0.8782520035542031 -0.8782513466658814
901 -0.8782526697746542 -0.8782532935063363
902 -0.8782519295987835 -0.8782511486241259
903 -0.8782524758049256 -0.8782529852843076
904 -0.8782516270457963 -0.8782507472289481
905 -0.87825207986428 -0.878252507079577
906 -0.8782511547402247 -0.8782502099121418
907 -0.8782515469844347 -0.878251923961578
908 -0.8782505760012237 -0.8782495941299437
909 -0.8782509348590756 -0.8782512864856975
910 -0.878249941316208 -0.8782489433329753
911 -0.878250287349252 -0.8782506322290755
912 -0.878249289606711 -0.8782482932580744
913 -0.878249639749824 -0.8782499937623141
914 -0.87824865242311 -0.8782476702489341
915 -0.8782490182681305 -0.878249390793136
916 -0.8782480507598925 -0.8782470912376001
917 -0.8782484403200371 -0.8782488389293679
918 -0.8782474990182996 -0.8782465668879232
919 -0.8782479150171425 -0.878248339234129
920 -0.8782469983872799 -0.8782460890397804
921 -0.8782474354801995 -0.8782478781666816
922 -0.87824653601438 -0.8782456408366703
923 -0.8782469856180448 -0.8782474378507747
924 -0.8782460945169267 -0.8782452048633275
925 -0.8782465492657915 -0.8782470050832645
926 -0.8782456615638616 -0.8782447747449851
927 -0.8782461196366843 -0.8782465790817954
928 -0.8782452359239645 -0.8782443539451054
929 -0.8782456995900549 -0.8782461657432562
930 -0.8782448239429823 -0.8782439521405775
931 -0.8782452991109474 -0.8782457794490007
932 -0.8782444398557718 -0.8782435879777294
933 -0.8782449367592483 -0.8782454428510066
934 -0.8782441055367332 -0.8782432857814553
935 -0.878244636189971 -0.8782451799374428
936 -0.8782438457311975 -0.8782430714746863
937 -0.8782444246344406 -0.8782450224911846
938 -0.8782436907470008 -0.8782429782751235
939 -0.8782443336302567 -0.8782450001244536
940 -0.8782436690319422 -0.8782430286962413
941 -0.8782443852254026 -0.8782451268555049
942 -0.8782437948760796 -0.8782432290764849
943 -0.878244586223862 -0.8782454027395886
944 -0.8782440693277823 -0.8782435761672657
945 -0.8782449329687311 -0.8782458199993306
946 -0.8782444842912193 -0.8782440567070532
947 -0.8782454120838374 -0.8782463595451204
948 -0.8782450211655656 -0.8782446472445148
949 -0.8782460004636289 -0.8782469946012432
950 -0.8782456534852976 -0.8782453186101264
951 -0.8782466688769754 -0.8782476934195487
952 -0.8782463494582456 -0.8782460363450538
953 -0.8782473833535854 -0.878248420296146
954 -0.8782470739771178 -0.8782467652901459
955 -0.8782481082355423 -0.8782491391203274
956 -0.8782477895036856 -0.8782474641005762
957 -0.8782488033939752 -0.8782498069610145
958 -0.8782484543566453 -0.8782480920083382
959 -0.8782494288690215 -0.8782503876377046
960 -0.8782490327457424 -0.8782486185911771
961 -0.8782499539457064 -0.8782508556082298
962 -0.8782494990820874 -0.8782490230468472
963 -0.8782503576985858 -0.8782511944406725
964 -0.8782498369967522 -0.8782492935027286
965 -0.8782506282417245 -0.8782513967817646
966 -0.8782500391517544 -0.878249427170762
967 -0.8782507626644542 -0.8782514640408283
968 -0.8782501067251806 -0.8782494289639434
969 -0.8782507649898766 -0.8782514019648504
970 -0.8782500457777541 -0.8782493064044613
971 -0.8782506436998747 -0.8782512227303049
972 -0.8782498685790744 -0.8782490766024497
973 -0.8782504151962981 -0.8782509462561321
974 -0.8782495936947269 -0.8782487582255915
975 -0.8782500982304353 -0.8782505902095747
976 -0.8782492384797075 -0.8782483670039489
977 -0.8782497086357574 -0.8782501686937405
978 -0.878248818311449 -0.8782479192366494
979 -0.8782492625228141 -0.8782496996380446
980 -0.8782483502244066 -0.8782474317985179
981 -0.8782487766466035 -0.8782491985032399
982 -0.8782478505383949 -0.878246921313419
983 -0.8782482678128601 -0.8782486836219133
984 -0.8782473374331013 -0.8782464073639634
985 -0.878247755228605 -0.8782481746999302
986 -0.878246830114675 -0.8782459082801232
987 -0.878247257216592 -0.8782476886697147
988 -0.8782463453958709 -0.8782454392377667
989 -0.8782467889446539 -0.8782472389264722
990 -0.8782458967395265 -0.8782450120543325
991 -0.8782463625561044 -0.8782468366875005
992 -0.8782454953468086 -0.8782446372985849
993 -0.8782459887991422 -0.8782464924113327
994 -0.8782451519584694 -0.8782443261654821
995 -0.8782456787495091 -0.878246217671704
996 -0.8782448780984605 -0.8782440904581873
997 -0.8782454439233818 -0.8782460236402462
998 -0.8782446846803608 -0.8782439399426412
999 -0.8782452941917138 -0.8782459189922464
1000 -0.878244580279523 -0.8782438819036738
1001 -0.878245236066447 -0.8782459073034132
1002 -0.8782445684699239 -0.8782439162026773
1003 -0.8782452699329903 -0.8782459862928735
1004 -0.8782446470882922 -0.878244038769319
1005 -0.8782453922163226 -0.8782461515867684
1006 -0.8782448117921545 -0.87824424502037
1007 -0.878245597846036 -0.8782463969309632
1008 -0.8782450559323599 -0.8782445258457404
1009 -0.8782458777891868 -0.8782467105908509
1010 -0.878245368235551 -0.8782448682700553
1011 -0.8782462193328793 -0.878247079137725
1012 -0.8782457354587661 -0.8782452589685112
1013 -0.8782466091881274 -0.8782474894581391
1014 -0.8782461445968449 -0.8782456853638775
1015 -0.878247034664685 -0.8782479291720318
1016 -0.8782465831288864 -0.8782461348507431
1017 -0.8782474830512199 -0.8782483851308781
1018 -0.8782470378705662 -0.8782465936300706
1019 -0.878247940563068 -0.8782488429282486
1020 -0.8782474944728681 -0.8782470468602785
1021 -0.878248392470899 -0.8782492876241632
1022 -0.8782479383592222 -0.878247480593218
1023 -0.8782488246477328 -0.8782497057258103
1024 -0.8782483553437667 -0.8782478797122653
1025 -0.8782492222928789 -0.8782500814405546
1026 -0.8782487298098797 -0.8782482282768129
1027 -0.8782495696352735 -0.8782503991884468
1028 -0.8782490463466935 -0.8782485115748152
1029 -0.8782498519507431 -0.8782506450889612
1030 -0.8782492910954088 -0.8782487166224439
1031 -0.8782500560782199 -0.8782508065232486
1032 -0.8782494515294607 -0.8782488314426833
1033 -0.8782501702376436 -0.878250872746993
1034 -0.8782495170842021 -0.8782488470629239
1035 -0.8782501854755426 -0.8782508366167047
1036 -0.8782494806264327 -0.878248758199663
1037 -0.8782500962417338 -0.8782506939088274
1038 -0.8782493379267029 -0.8782485616716121
1039 -0.8782498999267109 -0.8782504441996867
1040 -0.8782490887847524 -0.8782482604829519
1041 -0.8782495997890317 -0.8782500946844499
1042 -0.8782487407900069 -0.8782478672026124
1043 -0.8782492083714795 -0.8782496632273691
1044 -0.8782483110722247 -0.8782474027866857
1045 -0.8782487462205708 -0.8782491726476506
1046 -0.8782478224988903 -0.8782468920623275
1047 -0.8782482380922397 -0.8782486495667338
1048 -0.8782473016986029 -0.8782463634667403
1049 -0.8782477121001819 -0.8782481232670646
1050 -0.8782467782029069 -0.8782458478749086
1051 -0.8782471990243229 -0.8782476259309887
1052 -0.8782462836135183 -0.8782453770346509
1053 -0.8782467302658983 -0.8782471878320486
1054 -0.8782458477192371 -0.878244978291005
1055 -0.8782463329175276 -0.8782468326295225
1056 -0.8782454938637682 -0.8782446706707699
1057 -0.8782460260791445 -0.8782465749371343
1058 -0.8782452367865626 -0.8782444647517772
1059 -0.8782458204392808 -0.8782464216289245
1060 -0.878245083426442 -0.8782443638986177
1061 -0.8782457192771095 -0.8782463723037792
1062 -0.8782450333070168 -0.8782443637186466
1063 -0.8782457185252449 -0.878246419553302
1064 -0.8782450790439938 -0.8782444538600261
1065 -0.8782458078882955 -0.8782465502515517
1066 -0.8782452084460216 -0.8782446212264799
1067 -0.8782459739680027 -0.878246750425969
1068 -0.8782454070680252 -0.8782448495516195
1069 -0.8782462005898896 -0.8782470017920729
1070 -0.8782456569989131 -0.8782451196530399
1071 -0.8782464691315003 -0.878247285949381
1072 -0.8782459400555606 -0.8782454145642532
1073 -0.878246762863555 -0.8782475880770236
1074 -0.878246241414988 -0.87824572160368
1075 -0.8782470691400818 -0.8782478977395347
1076 -0.8782465505723039 -0.8782460323736898
1077 -0.878247379560973 -0.8782482085696874
1078 -0.8782468610284521 -0.8782463421419722
1079 -0.878247689208547 -0.8782485169139742
1080 -0.8782471690847063 -0.8782466481981659
1081 -0.8782479952735187 -0.8782488207084095
1082 -0.8782474726220512 -0.8782469489595718
1083 -0.8782482960119976 -0.8782491183680056
1084 -0.8782477700184751 -0.8782472427278417
1085 -0.8782485895664925 -0.8782494076036242
1086 -0.8782480588714187 -0.8782475262827838
1087 -0.8782488725931553 -0.8782496838930516
1088 -0.8782483347973109 -0.8782477942160911
1089 -0.8782491395336297 -0.87824994049174
1090 -0.8782485907015323 -0.8782480373967598
1091 -0.8782493811810171 -0.8782501656545457
1092 -0.8782488146486068 -0.8782482408945091
1093 -0.8782495831295209 -0.878250342839502
1094 -0.8782489904406661 -0.878248387587981
1095 -0.8782497284100476 -0.8782504548026537
1096 -0.8782491009616256 -0.8782484604942361
1097 -0.8782498001172967 -0.8782504850549945
1098 -0.8782491300075678 -0.8782484444734669
1099 -0.8782497832138371 -0.878250420113044
1100 -0.8782490641856224 -0.8782483279703506
1101 -0.878249666413908 -0.8782502511583239
1102 -0.8782488949183209 -0.8782481056262824
1103 -0.8782494445059453 -0.8782499767332239
1104 -0.8782486212474233 -0.8782477813827577
1105 -0.8782491215371989 -0.8782496064956097
1106 -0.8782482525582466 -0.8782473697963666
1107 -0.8782487118683303 -0.8782491593130086
1108 -0.8782478076760184 -0.8782468939186737
1109 -0.8782482386071327 -0.8782486625897101
1110 -0.8782473138719343 -0.8782463851074132
1111 -0.8782477328248105 -0.8782481507773018
1112 -0.8782468051718503 -0.8782458796308296
1113 -0.8782472304107923 -0.8782476608242398
1114 -0.8782463179656945 -0.8782454134420081
1115 -0.8782467669236852 -0.8782472265048016
1116 -0.8782458860661082 -0.878245018251509
1117 -0.8782463738174737 -0.8782468766961049
1118 -0.8782455383925907 -0.8782447202301525
1119 -0.8782460771693469 -0.8782466345817778
1120 -0.8782452973293463 -0.8782445371761032
1121 -0.8782458945076761 -0.8782465117651416
1122 -0.8782451743557526 -0.8782444741260067
1123 -0.8782458309537247 -0.8782465069700197
1124 -0.8782451684090776 -0.8782445241312009
1125 -0.8782458799199958 -0.878246608658761
1126 -0.8782452686389038 -0.8782446731267437
1127 -0.878246027421179 -0.8782468004780261
1128 -0.8782454584420331 -0.8782449017213234
1129 -0.8782462542359872 -0.8782470605086059
1130 -0.878245716347431 -0.8782451868123574
1131 -0.8782465375591858 -0.8782473653565877
1132 -0.8782460192102522 -0.8782455054618052
1133 -0.8782468542055838 -0.8782476917983518
1134 -0.8782463439763482 -0.8782458346688808
1135 -0.8782471816389193 -0.8782480184495185
1136 -0.8782466694400405 -0.8782461552017156
1137 -0.8782475008665606 -0.8782483289484413
1138 -0.878246979297216 -0.8782464537414849
1139 -0.8782477987361942 -0.87824861351865
1140 -0.8782472637129161 -0.878246723878607
1141 -0.8782480688340831 -0.8782488691049865
1142 -0.8782475194813483 -0.8782469654604455
1143 -0.8782483107980413 -0.8782490978286864
1144 -0.8782477484908777 -0.8782471821834955
1145 -0.8782485280498111 -0.8782493041372453
1146 -0.8782479549976946 -0.8782473786723367
1147 -0.8782487249592498 -0.8782494920681611
1148 -0.8782481429232106 -0.8782475580291277
1149 -0.8782489044312753 -0.8782496631965306
1150 -0.8782483138583482 -0.8782477203493798
1151 -0.8782490663876871 -0.8782498156171444
1152 -0.8782484659140734 -0.8782478617756899
1153 -0.8782492069136696 -0.8782499433481684
1154 -0.8782485930538763 -0.8782479740377642
1155 -0.8782493178570562 -0.8782500361852299
1156 -0.8782486849078492 -0.8782480445005475
1157 -0.8782493869164706 -0.878250080063628
1158 -0.8782487276192571 -0.8782480582935897
1159 -0.8782493995143258 -0.8782500601857532
1160 -0.8782487065416901 -0.878248001145721
1161 -0.8782493415699096 -0.8782499633782487
1162 -0.8782486088571048 -0.8782478620473384
1163 -0.878249202130704 -0.8782497809665188
1164 -0.8782484263129245 -0.87824763592491
1165 -0.8782489765565993 -0.8782495127783628
1166 -0.8782481586919121 -0.8782473273724574
1167 -0.8782486691416196 -0.8782491672740328
1168 -0.8782478144743733 -0.8782469487766237
1169 -0.8782482923270244 -0.8782487609304103
1170 -0.8782474102439509 -0.8782465210248124
1171 -0.8782478668953444 -0.8782483187308039
1172 -0.878246970689248 -0.8782460723121212
1173 -0.8782474207250197 -0.8782478711321279
1174 -0.8782465259678908 -0.8782456344594172
1175 -0.8782469855510038 -0.8782474510614602
1176 -0.878246108578726 -0.8782452402152945
1177 -0.8782465938107582 -0.8782470901555137
1178 -0.8782457498114814 -0.8782449190636297
1179 -0.8782462745644533 -0.8782468144742103
1180 -0.8782454755395989 -0.8782446930809503
1181 -0.8782460497459326 -0.878246641682631
1182 -0.8782453034365912 -0.8782445755461862
1183 -0.8782459326618262 -0.8782465807566552
1184 -0.8782452425939703 -0.8782445714790631
1185 -0.8782459283770091 -0.8782466328953025
1186 -0.8782452938614337 -0.8782446772099289
1187 -0.8782460329883913 -0.8782467888599357
1188 -0.8782454482544889 -0.8782448786935952
1189 -0.8782462327717417 -0.8782470307616873
1190 -0.8782456882136026 -0.8782451551855185
1191 -0.8782465073171118 -0.8782473360041232
1192 -0.8782459913455417 -0.878245482846977
1193 -0.8782468330268213 -0.8782476802293575
1194 -0.8782463334857761 -0.8782458373809876
1195 -0.8782471856916733 -0.8782480394646685
1196 -0.8782466908354415 -0.8782461956606615
1197 -0.8782475420518034 -0.8782483910300739
1198 -0.8782470409384503 -0.8782465361246091
1199 -0.8782478809730095 -0.8782487157643395
1200 -0.8782473647847785 -0.8782468424653808
1201 -0.8782481863952626 -0.8782490009560613
1202 -0.8782476496329599 -0.8782471054774312
1203 -0.8782484491783809 -0.8782492411016439
1204 -0.8782478898682015 -0.8782473230255232
1205 -0.878248666968239 -0.8782494367775435
1206 -0.87824808585555 -0.8782474977635772
1207 -0.8782488421304661 -0.8782495918502715
1208 -0.8782482411933756 -0.8782476339662725
1209 -0.8782489787361533 -0.8782497103919098
1210 -0.8782483598550943 -0.8782477352070945
1211 -0.8782490802410551 -0.8782497951241549
1212 -0.8782484443893791 -0.8782478028368818
1213 -0.8782491478347696 -0.8782498455432665
1214 -0.8782484945889766 -0.8782478353867758
1215 -0.8782491800110681 -0.8782498591031563
1216 -0.8782485079714299 -0.8782478294243518
1217 -0.8782491734298357 -0.8782498317619928
1218 -0.8782484802824319 -0.878247779660945
1219 -0.8782491228501296 -0.8782497571274448
1220 -0.8782484051630804 -0.8782476787008453
1221 -0.8782490213019859 -0.8782496280776617
1222 -0.8782482755794806 -0.8782475199599289
1223 -0.8782488624479078 -0.8782494393061268
1224 -0.8782480868215781 -0.8782473011986729
1225 -0.8782486440745388 -0.8782491917188113
1226 -0.8782478395959735 -0.8782470258704308
1227 -0.8782483695736731 -0.8782488911317715
1228 -0.8782475398856828 -0.8782467026548405
1229 -0.8782480476562896 -0.8782485491822509
1230 -0.8782471994376339 -0.8782463464758045
1231 -0.87824769316587 -0.8782481838395488
1232 -0.8782468359540005 -0.8782459775466425
1233 -0.8782473261531805 -0.8782478170733442
1234 -0.8782464712952475 -0.8782456192657498
1235 -0.8782469698869217 -0.8782474733216653
1236 -0.8782461295992863 -0.8782452962104376
1237 -0.8782466486629324 -0.8782471764566883
1238 -0.8782458343937347 -0.8782450305140724
1239 -0.8782463845202059 -0.8782469465898511
1240 -0.8782456057254837 -0.878244840072522
1241 -0.8782461950933725 -0.8782467986177389
1242 -0.8782454586743681 -0.8782447373328379
1243 -0.8782460930438291 -0.878246743180905
1244 -0.87824540351272 -0.8782447300244116
1245 -0.8782460857657014 -0.8782467840917823
1246 -0.878245444008643 -0.8782448179097302
1247 -0.8782461730995171 -0.8782469172970339
1248 -0.8782455762472891 -0.8782449935350982
1249 -0.878246347670164 -0.878247132178355
1250 -0.8782457897386485 -0.8782452435024876
1251 -0.878246596184083 -0.8782474128714017
1252 -0.8782460687378225 -0.8782455498395738
1253 -0.87824690080462 -0.8782477397028798
1254 -0.878246393739914 -0.878245891677284
1255 -0.8782472408004042 -0.8782480910210447
1256 -0.8782467432497278 -0.8782462470508507
1257 -0.8782475943898372 -0.8782484450976116
1258 -0.8782470957547758 -0.8782465951158603
1259 -0.8782479409085666 -0.878248782512223
1260 -0.8782474319776963 -0.8782469183050007
